# RaceRender Data
"Time", "Longitude", "Latitude", "Altitude", "X", "Y", "KPH", "Heading", "RPM", "Gear", "Throttle", "Accelerometer X Axis", "Gyroscope X Axis", "Vertical DOP", "Humidity", "Battery Voltage", "Gyroscope Y Axis", "Temperature 1", "Internal Temperature", "Vertical Acceleration", "Temperature 2", "Steering Angle", "Gyroscope Z Axis", "Accelerometer Z Axis", "Pressure", "GPS Lateral Acceleration", "GPS Distance", "Positional DOP", "Barometric Temperature", "GPS Longitudinal Acceleration", "Horizontal DOP", "Accelerometer Y Axis"
329.604,5.564888,50.986912,126.298000,,,58.520000,2173.573750,8818.000000,,,-0.851000,0.092000,0.820000,56.649735,11.990000,-1.598000,49.770530,26.514973,0.806122,487.923892,0.000000,54.997181,0.996000,100535.026508,-1.865157,7217.354286,1.020000,26.090053,0.222506,0.610000,1.486000
329.704,5.564890,50.986927,126.392000,,,59.080000,2167.215490,8760.000000,,,-0.863000,1.297425,0.820000,56.639732,11.990000,1.181752,49.790000,26.513973,0.482143,492.840000,0.000000,41.682000,1.085000,100536.026808,-1.824101,7218.978375,1.020000,26.092054,0.222506,0.610000,1.504269
329.804,5.564889,50.986942,126.507000,,,60.090000,2161.091600,8836.000000,,,-0.812000,3.047783,0.820000,56.629729,11.990000,1.025000,49.800275,26.512973,0.163265,496.950055,0.000000,39.920000,1.013609,100537.027108,-1.549462,7220.625614,1.020000,26.094054,0.334467,0.610000,1.527461
329.904,5.564887,50.986958,126.634000,,,61.440000,2156.790880,8873.624906,,,-0.840512,1.349000,0.820000,56.619726,11.990000,-0.886000,49.810000,26.511973,-0.234694,500.840000,0.000000,41.109056,0.923712,100538.027408,-1.362346,7222.300544,1.020000,26.096055,0.320295,0.610000,1.532000
330.004,5.564883,50.986973,126.780000,,,62.350000,2152.127280,9033.339339,,,-0.893000,3.996000,0.820000,56.609723,11.990000,2.194000,49.820000,26.510972,-0.755102,504.540800,0.000000,43.910912,0.798000,100539.027708,-1.489082,7224.006684,1.020000,26.098055,0.466270,0.610000,1.467112
330.104,5.564876,50.986989,126.784000,,,64.730000,2147.135640,9142.830458,,,-0.798376,2.757895,0.820000,56.600000,11.990000,-1.437000,49.810000,26.510000,-0.410714,508.040000,0.000000,51.140000,0.952000,100540.000000,-1.427945,7225.750978,1.020000,26.100000,0.569728,0.610000,1.386424
330.204,5.564868,50.987006,126.757000,,,66.370000,2143.208880,9383.432108,,,-0.777000,1.140691,0.820000,56.600000,11.990000,3.213000,49.815143,26.508972,-0.073980,510.883842,0.000000,40.449000,0.802954,100540.000000,-1.471104,7227.551158,1.020000,26.098972,0.284864,0.610000,1.309935
330.304,5.564857,50.987021,126.773000,,,66.740000,2138.174720,9635.000000,,,-0.783000,0.063000,0.820000,56.600000,11.990000,-0.104000,49.820000,26.507971,-0.232143,513.570000,0.000000,54.097000,0.634000,100540.000000,-1.453555,7229.386469,1.020000,26.097971,0.287698,0.610000,1.185000
330.404,5.564845,50.987036,126.705000,,,68.400000,2134.403940,9600.000000,,,-0.834000,1.010189,0.820000,56.600000,11.990000,0.644733,49.830000,26.506971,-0.150510,515.356208,0.000000,46.242626,0.774819,100540.000000,-1.391129,7231.254522,1.020000,26.096971,0.531463,0.610000,1.294000
330.504,5.564829,50.987051,126.671000,,,70.490000,2129.952440,9833.372843,,,-0.727000,2.747000,0.820000,56.600000,11.990000,0.589973,49.820000,26.505970,-0.068878,517.040000,0.000000,39.349759,0.812286,100540.000000,-1.402125,7233.162799,1.020000,26.095970,0.408163,0.610000,1.281000
330.604,5.564813,50.987066,126.594000,,,71.280000,2126.362380,9998.293323,,,-0.729000,0.374000,0.820000,56.600000,11.990000,0.241000,49.809700,26.504970,0.160714,518.430500,0.000000,32.273000,0.943000,100540.000000,-1.200430,7235.113613,1.020000,26.094970,0.310374,0.610000,1.193187
330.704,5.564795,50.987080,126.542000,,,72.680000,2123.143960,10154.158290,,,-0.824000,1.524000,0.820000,56.600000,11.990000,0.727000,49.800000,26.503970,0.323980,519.740000,0.000000,38.630000,0.676126,100540.000000,-1.175798,7237.101544,1.020000,26.093970,0.522959,0.610000,1.146929
330.804,5.564775,50.987095,126.546000,,,74.970000,2119.822060,10389.517629,,,-0.737800,0.963593,0.820000,56.600000,11.990000,2.697000,49.794847,26.502969,0.010204,521.290925,0.000000,36.726384,-0.083624,100540.000000,-1.099404,7239.129089,1.020000,26.092969,0.391156,0.610000,1.072636
330.904,5.564755,50.987108,126.540000,,,75.440000,2117.215380,10603.054014,,,-0.954000,0.784016,0.820532,56.600000,11.990000,-6.109000,49.790000,26.501969,-0.081633,522.750000,0.000000,29.254470,-2.512000,100540.000000,-0.850186,7241.203227,1.021064,26.091969,0.195578,0.612129,0.880000
331.004,5.564734,50.987122,126.502000,,,76.350000,2115.265960,10861.198800,,,-0.532105,0.722000,0.821532,56.600000,11.990000,1.327000,49.760000,26.500968,0.114796,524.859450,0.000000,12.987000,-1.139000,100540.000000,-0.728417,7243.304883,1.023065,26.090968,0.375567,0.616130,1.365000
331.104,5.564711,50.987135,126.506000,,,78.090000,2113.358360,10983.648912,,,0.337000,4.603000,0.822533,56.600000,11.990000,-2.689000,49.780000,26.500000,0.017857,526.840000,0.000000,20.612000,-1.542121,100540.000000,-0.648171,7245.436566,1.025066,26.090000,0.493197,0.620131,0.920079
331.204,5.564688,50.987148,126.503000,,,79.830000,2111.910320,11233.686422,,,0.225280,18.734000,0.823533,56.600000,11.990000,3.006000,49.790000,26.501032,-0.112245,529.223920,0.000000,3.064000,-2.261691,100538.967690,-0.514667,7247.610022,1.027066,26.091032,0.389739,0.624132,0.103936
331.304,5.564664,50.987161,126.479000,,,80.840000,2110.751960,11386.144036,,,-0.001000,9.801119,0.824533,56.600000,11.990000,2.920000,49.780000,26.502033,-0.028061,531.460000,0.000000,24.602000,-2.938000,100537.967390,-0.507477,7249.824759,1.029067,26.092033,0.306122,0.628133,-0.624000
331.404,5.564639,50.987174,126.460000,,,81.990000,2109.372440,11634.729182,,,0.196000,8.945650,0.825534,56.600000,11.990000,0.195024,49.759350,26.503033,-0.163265,533.850275,0.000000,10.593000,-0.638000,100536.967090,-0.467329,7252.072799,1.031067,26.093033,0.367063,0.632135,0.809000
331.504,5.564613,50.987187,126.441000,,,83.430000,2108.447640,11838.000000,,,-0.193305,9.196044,0.826534,56.600000,11.990000,-4.926000,49.740000,26.504033,-0.137755,536.090000,0.000000,14.110000,-1.612000,100535.966790,-0.335661,7254.358478,1.033068,26.094033,0.379819,0.636136,0.057000
331.604,5.564586,50.987200,126.353000,,,84.670000,2107.745920,11800.000000,,,-0.159812,7.039000,0.827534,56.600000,11.990000,1.553000,49.729670,26.505034,0.163265,538.904925,0.000000,6.596000,-0.599000,100534.966490,-0.338777,7256.678270,1.035069,26.095034,0.274943,0.640137,0.847000
331.704,5.564559,50.987213,126.349000,,,85.370000,2106.830060,12053.282821,,,-0.423000,0.576000,0.828535,56.600000,11.990000,1.911000,49.720000,26.506034,-0.002551,541.540000,0.000000,17.409000,-0.471000,100533.966190,-0.353087,7259.028659,1.037069,26.096034,0.323129,0.644138,0.725751
331.804,5.564531,50.987226,126.310000,,,86.950000,2106.073840,12111.000000,,,-0.338628,7.680000,0.830000,56.600000,11.990000,-3.511000,49.714832,26.507034,-0.040816,544.165133,0.000000,12.388688,-0.984000,100532.965890,-0.260330,7261.410545,1.040000,26.097034,0.386905,0.650000,0.176000
331.904,5.564502,50.987239,126.256000,,,88.100000,2105.619640,12485.000000,,,-0.186000,1.517500,0.830000,56.600000,11.990000,2.744268,49.710000,26.508034,0.170918,546.620000,0.000000,3.307000,-0.709524,100531.965590,-0.289039,7263.825526,1.040000,26.098034,0.277778,0.650000,0.143248
332.004,5.564473,50.987252,126.251000,,,88.910000,2104.747480,12229.000000,,,-0.569000,2.227004,0.830000,56.600000,11.990000,3.036000,49.720000,26.509035,0.130102,549.071806,0.000000,10.312000,-0.260967,100530.965290,-0.265702,7266.272522,1.040000,26.099035,0.342971,0.650000,0.101405
332.104,5.564444,50.987265,126.230000,,,90.520000,2104.411480,12359.693923,,,-0.476000,1.056000,0.830000,56.600000,11.990000,-1.452000,49.710000,26.510000,0.193878,551.360000,0.000000,8.994473,0.274000,100530.000000,-0.155130,7268.749679,1.040000,26.100000,0.341553,0.650000,0.145847
332.204,5.564414,50.987278,126.243000,,,91.320000,2104.054640,12506.565217,,,-0.375420,0.670413,0.830000,56.600000,11.990000,-1.318000,49.725525,26.510000,0.117347,553.849175,0.000000,6.075840,0.057000,100528.964689,-0.105262,7271.263091,1.040000,26.098965,0.245181,0.650000,0.160000
332.304,5.564383,50.987291,126.280000,,,92.250000,2103.945480,12655.379595,,,-0.194000,-1.322000,0.830000,56.600000,11.990000,-1.392851,49.740000,26.510000,-0.066327,556.170000,0.000000,3.187710,0.061000,100527.964389,-0.010387,7273.803564,1.040000,26.097964,0.287698,0.650000,0.043000
332.404,5.564353,50.987304,126.281000,,,93.350000,2104.009120,12797.580645,,,-0.184947,-0.366133,0.830000,56.600000,11.990000,0.557000,49.750355,26.510000,0.033163,558.613822,0.000000,1.023099,-0.249205,100526.964089,0.002129,7276.370318,1.040000,26.096964,0.267857,0.650000,0.071000
332.504,5.564322,50.987317,126.304000,,,94.140000,2103.954700,12907.756757,,,0.023000,0.512797,0.830000,56.600000,11.990000,-1.439000,49.760000,26.510000,0.104592,560.890000,0.000000,-0.572000,-0.566253,100525.963789,0.026625,7278.963240,1.040000,26.095964,0.218254,0.650000,-0.010579
332.604,5.564291,50.987330,126.332000,,,94.890000,2104.123460,13040.107277,,,-0.017000,0.920000,0.830000,56.600000,11.990000,0.034245,49.765183,26.510000,0.002551,562.631351,0.000000,0.387000,-1.083000,100524.963489,0.025481,7281.579942,1.040000,26.094963,0.263605,0.650000,-0.011000
332.704,5.564260,50.987344,126.369000,,,96.000000,2104.063260,13166.744186,,,0.008358,-0.139000,0.830000,56.600000,11.990000,-0.081298,49.770000,26.510000,-0.038265,564.250000,0.000000,-0.897000,-0.919036,100523.963189,0.013037,7284.219731,1.040000,26.093963,0.276361,0.650000,-0.047000
332.804,5.564228,50.987358,126.384000,,,96.840000,2104.178360,13269.305556,,,0.015652,1.396000,0.830000,56.600000,11.990000,1.012000,49.764815,26.510000,0.007653,565.919570,0.000000,-0.340182,-0.505000,100522.962889,0.034000,7286.888682,1.040000,26.092963,0.208333,0.650000,-0.034642
332.904,5.564196,50.987372,126.419000,,,97.470000,2104.205200,13372.522881,,,0.076000,-0.067000,0.829462,56.600000,11.990000,-1.174000,49.760000,26.510000,-0.066327,567.470000,0.000000,0.354912,-0.592000,100521.962589,-0.037770,7289.579239,1.038924,26.091963,0.199830,0.647847,-0.034000
333.004,5.564164,50.987385,126.439000,,,98.250000,2104.021700,13475.960240,,,-0.037000,2.369000,0.828462,56.600000,11.990000,3.763000,49.750000,26.510000,-0.155612,569.078154,0.000000,2.351000,-0.491266,100520.962289,-0.035472,7292.290055,1.036923,26.090962,0.187075,0.643846,-0.042253
333.104,5.564132,50.987399,126.443000,,,98.790000,2104.059240,13578.072768,,,-0.060313,0.706000,0.827461,56.600000,11.990000,1.835133,49.760000,26.510000,-0.109694,570.570000,0.000000,1.786817,-0.356117,100520.000000,0.041009,7295.019075,1.034922,26.090000,0.178571,0.639845,-0.061000
333.204,5.564100,50.987414,126.433000,,,99.510000,2104.189520,13661.408102,,,-0.116641,2.270000,0.826461,56.600000,11.990000,1.858300,49.690000,26.511038,-0.012755,571.759105,0.000000,0.632845,-0.172738,100517.923377,0.091840,7297.766386,1.032922,26.091038,0.201247,0.635844,0.001000
333.304,5.564067,50.987428,126.424000,,,100.210000,2104.432360,13750.705926,,,-0.126849,1.594000,0.825461,56.600000,11.990000,0.701000,49.700000,26.512039,-0.038265,572.860000,0.000000,-0.789843,0.165946,100515.922777,0.169407,7300.531378,1.030921,26.092039,0.172902,0.631843,-0.055608
333.404,5.564035,50.987443,126.422000,,,100.730000,2104.872960,13825.177044,,,-0.127000,2.707000,0.824460,56.600000,11.990000,-1.714000,49.670000,26.513039,-0.030612,573.763930,0.000000,-3.133000,0.409722,100513.922177,0.200967,7303.316467,1.028921,26.093039,0.172902,0.627841,-0.109699
333.504,5.564002,50.987457,126.390000,,,101.430000,2105.238940,13915.670668,,,-0.051000,0.414000,0.823460,56.600000,11.990000,1.135000,49.690000,26.514039,0.045918,574.600000,0.000000,-2.321000,0.602455,100511.921576,0.182679,7306.117995,1.026920,26.094039,0.148810,0.623840,-0.171013
333.604,5.563970,50.987473,126.399000,,,101.780000,2105.601080,13979.840960,,,-0.076268,1.269376,0.822460,56.600000,11.990000,-0.999198,49.669210,26.515040,-0.015306,575.270490,0.000000,-2.881828,0.734151,100509.920976,0.256727,7308.934140,1.024919,26.095040,0.116213,0.619839,-0.227000
333.704,5.563937,50.987488,126.374000,,,102.250000,2106.258680,14047.196549,,,-0.057000,0.768920,0.821459,56.600000,11.990000,0.166800,49.650000,26.516040,0.130102,575.890000,0.000000,-3.978280,0.876800,100507.920376,0.535380,7311.762920,1.022919,26.096040,-0.144558,0.615838,-0.251000
333.804,5.563906,50.987503,126.370000,,,100.760000,2107.717880,14127.000000,,,0.136449,0.207000,0.820000,56.600000,11.990000,0.436000,49.644797,26.517040,0.170918,576.659985,0.000000,-6.334622,1.030000,100505.919776,0.659274,7314.584415,1.020000,26.097040,-0.728458,0.610000,-0.168000
333.904,5.563877,50.987519,126.409000,,,97.110000,2108.903880,12933.108777,,,0.380845,4.092000,0.820000,56.600000,11.990000,4.148000,49.640000,26.518040,-0.201531,577.370000,0.000000,-18.987083,0.858526,100503.919176,0.475741,7317.359549,1.020000,26.098040,-0.763889,0.610000,-0.434000
334.004,5.563848,50.987534,126.408000,,,95.370000,2109.698440,11061.802701,,,0.709019,-6.361000,0.820000,56.600000,11.990000,-3.016000,49.640000,26.519041,-0.239796,568.646420,0.000000,-45.836000,0.381503,100501.918576,0.373215,7320.067849,1.020000,26.099041,-0.625000,0.610000,-0.130000
334.104,5.563821,50.987549,126.365000,,,92.700000,2110.485960,9291.602401,,,0.846723,-1.634719,0.820000,56.600000,11.990000,-0.313000,49.640000,26.520000,-0.086735,560.610000,0.000000,-43.866039,0.058000,100500.000000,0.619497,7322.699198,1.020000,26.100000,-0.752551,0.610000,-0.211000
334.204,5.563795,50.987564,126.352000,,,90.060000,2112.400160,8235.000000,,,0.902121,-0.013085,0.820000,56.600000,11.990000,-2.526000,49.613962,26.518959,-0.137755,544.403937,0.000000,-35.864033,0.711000,100496.876063,0.762990,7325.265794,1.020000,26.098959,-0.796485,0.610000,-0.152000
334.304,5.563771,50.987578,126.287000,,,87.080000,2113.911020,8821.210053,,,1.049000,2.630863,0.820000,56.600000,11.990000,0.894000,49.590000,26.517958,-0.048469,529.490000,0.000000,-23.563339,0.469268,100493.875163,0.752249,7327.755915,1.020000,26.097958,-0.887188,0.610000,-0.291157
334.404,5.563749,50.987593,126.242000,,,83.800000,2115.892560,9169.165041,,,0.982000,3.697869,0.820000,56.600000,11.990000,-0.204000,49.579580,26.516958,0.033163,514.209070,0.000000,-7.906885,-0.066000,100490.874262,0.956357,7330.163468,1.020000,26.096958,-0.882937,0.610000,-0.448905
334.504,5.563728,50.987608,126.190000,,,80.850000,2118.524800,9245.000000,,,1.082959,4.440000,0.820000,56.600000,11.990000,2.575000,49.570000,26.515958,-0.017857,500.160000,0.000000,3.280000,0.073568,100487.873362,1.026491,7332.486050,1.020000,26.095958,-0.728458,0.610000,-0.601428
334.604,5.563709,50.987623,126.145000,,,78.660000,2121.025380,9059.000000,,,1.180000,2.242000,0.820000,56.600000,11.990000,1.721000,49.540000,26.514957,0.038265,487.618469,0.000000,-11.416000,0.232528,100484.872462,1.229911,7334.733769,1.020000,26.094957,-0.773810,0.610000,-0.664092
334.704,5.563693,50.987639,126.086000,,,75.390000,2124.846020,9619.902476,,,1.004000,4.105214,0.820000,56.600000,11.990000,0.762790,49.550000,26.513957,0.183673,476.100000,0.000000,1.623000,0.516646,100481.871561,1.453900,7336.897063,1.020000,26.093957,-0.884354,0.610000,-0.763314
334.804,5.563680,50.987654,126.063000,,,72.420000,2128.821920,10041.000000,,,1.136213,7.389000,0.820000,56.600000,11.990000,1.344428,49.544782,26.512957,0.211735,466.786568,0.000000,-11.698793,0.753204,100478.870661,1.380795,7338.983609,1.020000,26.092957,-0.725624,0.610000,-0.854928
334.904,5.563668,50.987670,126.054000,,,70.270000,2132.554200,9570.213803,,,1.288000,-0.804000,0.820000,56.600000,11.990000,-0.912000,49.540000,26.511957,-0.170918,458.250000,0.000000,-29.893469,0.911000,100475.869761,1.480395,7340.993971,1.020544,26.091957,-0.738379,0.610544,-0.979488
335.004,5.563659,50.987685,126.064000,,,67.210000,2137.338960,9282.040541,,,1.282000,1.566000,0.820000,56.600000,11.990000,-0.833000,49.555660,26.510956,-0.426020,449.981520,0.000000,-51.236400,0.827224,100472.868861,1.625540,7342.930464,1.021545,26.090956,-0.839002,0.611545,-1.046720
335.104,5.563652,50.987700,125.955000,,,64.350000,2142.332080,9119.723181,,,1.187000,-1.767000,0.820000,56.600000,11.990000,-1.532000,49.570000,26.510000,0.591837,442.410000,0.000000,-56.401057,0.680000,100470.000000,1.792312,7344.791357,1.022545,26.090000,-0.630669,0.612545,-1.262905
335.204,5.563649,50.987715,125.898000,,,62.760000,2148.599160,9019.792198,,,1.210750,-0.269627,0.820000,56.600000,11.990000,1.383000,49.580445,26.511044,1.178571,434.367179,0.000000,-62.850713,0.858217,100471.044418,1.516217,7346.585467,1.023545,26.091044,-0.246599,0.613545,-1.374047
335.304,5.563646,50.987731,126.088000,,,62.610000,2152.099040,8932.000000,,,1.087973,1.429000,0.820000,56.600000,11.990000,-0.899460,49.590000,26.512045,-0.122449,427.010000,0.000000,-77.679000,0.950910,100472.044818,1.509942,7348.335817,1.024546,26.092045,-0.240930,0.614546,-1.467467
335.404,5.563646,50.987746,126.194000,,,61.060000,2158.349000,8872.000000,,,0.884117,-3.359000,0.820000,56.600000,11.990000,-4.726549,49.579545,26.513045,-0.785714,417.250000,0.000000,-74.884557,0.894273,100473.045218,2.127369,7350.060128,1.025546,26.093045,-0.323129,0.615546,-1.649074
335.504,5.563650,50.987761,126.173000,,,60.330000,2166.184370,8932.357089,,,0.448000,-3.041000,0.820000,56.600000,11.990000,-4.689000,49.570000,26.514046,-0.073980,417.600000,0.000000,-65.064317,0.780000,100474.045618,1.981606,7351.759959,1.026547,26.094046,-0.038265,0.616547,-1.815896
335.604,5.563656,50.987775,126.182000,,,60.790000,2171.627990,9094.352588,,,0.514000,11.804000,0.820000,56.600000,11.990000,-7.524000,49.564770,26.515046,0.191327,424.514060,0.000000,-60.416000,0.767260,100475.046018,1.582629,7353.445556,1.027547,26.095046,0.113379,0.617547,-1.954000
335.704,5.563664,50.987790,126.229000,,,61.130000,2176.709510,9101.000000,,,0.362622,6.878000,0.820000,56.600000,11.990000,8.596000,49.560000,26.516046,-0.196429,430.820000,0.000000,-46.282000,0.770000,100476.046419,1.719119,7355.134527,1.028547,26.096046,0.179989,0.618547,-1.545000
335.804,5.563676,50.987804,126.245000,,,62.060000,2182.997260,9787.000000,,,0.348000,1.294957,0.820000,56.600000,11.990000,-4.333000,49.539070,26.517047,-0.423469,439.746843,0.000000,-70.588000,0.644000,100477.046819,1.384006,7356.839579,1.030000,26.097047,0.388322,0.620000,-1.738777
335.904,5.563688,50.987818,126.208000,,,63.870000,2185.725370,9296.000000,,,0.357000,0.485000,0.820000,56.600000,11.990000,-1.510845,49.520000,26.518047,-0.209184,447.880000,0.000000,-62.646289,0.846000,100478.047219,1.434814,7358.572147,1.029452,26.098047,0.350057,0.619452,-2.077000
336.004,5.563703,50.987831,126.142000,,,64.530000,2192.079220,9833.992498,,,0.242000,-1.365093,0.820000,56.600000,11.990000,3.406000,49.509525,26.519048,0.073980,455.595013,0.000000,-48.810000,-0.494000,100479.047619,1.756677,7360.343191,1.028452,26.099048,0.272109,0.618452,-1.285000
336.104,5.563720,50.987844,126.105000,,,65.790000,2196.730910,10290.000000,,,0.300000,-4.585000,0.820000,56.600000,11.990000,-1.128000,49.500000,26.520000,0.107143,462.610000,0.000000,-67.340000,0.656000,100480.000000,1.316212,7362.144085,1.027451,26.100000,0.324546,0.617451,-1.800000
336.204,5.563738,50.987856,126.068000,,,66.820000,2200.167330,9499.000000,,,0.026000,-2.123608,0.820000,56.600000,11.990000,-3.944000,49.489520,26.521048,-0.040816,469.652560,0.000000,-40.930107,0.160000,100484.193258,1.354403,7363.973287,1.026451,26.101048,0.294785,0.616451,-1.392000
336.304,5.563758,50.987867,126.044000,,,67.870000,2204.925410,9757.588147,,,0.158000,8.019000,0.820000,56.600000,11.990000,2.284000,49.480000,26.522049,-0.153061,476.050000,0.000000,-15.334000,0.285675,100488.194458,1.727507,7365.832430,1.025451,26.102049,0.187075,0.615451,-1.478584
