# RaceRender Data
"Time", "Longitude", "Latitude", "Altitude", "X", "Y", "KPH", "Heading", "RPM", "Gear", "Throttle", "DOP Positional", "Température 1", "Axe Z Gyroscope", "Axe Accéléromètre Y", "GPS Lateral Acceleration", "Vertical Acceleration", "Humidity", "Pression", "Voltage Batterie", "Température Barométrique", "Distance GPS", "Axe Accéléromètre Z", "Axe X Gyroscope", "DOP Vertical", "Temperature Interne", "Angle du Volant", "Température 2", "DOP Horizontal", "Axe Y Gyroscope", "GPS Longitudinal Acceleration", "Axe Accéléromètre X"
130.554,4.501736,50.093105,208.462000,,,105.040000,957.136960,14267.972993,,,0.940000,51.770000,1.605687,0.080000,0.054084,0.178571,45.000000,99780.000000,12.029447,33.040553,2881.654371,1.008000,0.373000,0.780000,34.170553,0.000000,594.110000,0.520000,1.380000,0.221088,-0.091000
130.654,4.501702,50.093090,208.484000,,,105.690000,957.241720,14355.876968,,,0.940000,51.760000,0.645000,0.023180,0.097251,0.028061,45.000000,99780.000000,12.030000,33.040000,2884.579710,0.979000,0.986958,0.780000,34.170000,0.000000,594.951070,0.520000,0.321000,0.175737,-0.142000
130.754,4.501667,50.093076,208.516000,,,106.280000,957.508960,14444.721680,,,0.940000,51.770000,-1.450530,-0.059277,0.208417,-0.232143,45.000000,99778.552566,12.028553,33.040000,2887.521754,1.039000,1.019000,0.780000,34.165658,0.000000,595.620000,0.520000,0.410000,0.161565,-0.076000
130.854,4.501632,50.093062,208.487000,,,106.830000,958.034520,14521.721680,,,0.940000,51.753282,-3.067688,-0.119112,0.255380,0.007653,45.000000,99777.552266,12.027552,33.040000,2890.481918,1.039560,1.279000,0.780000,34.162657,0.000000,596.260870,0.520000,0.345536,0.155896,-0.162000
130.954,4.501596,50.093048,208.479000,,,107.380000,958.475400,14610.003751,,,0.940000,51.740000,-4.175000,-0.162912,0.363905,0.160714,45.000000,99776.551966,12.026552,33.040000,2893.454338,1.069000,-0.135000,0.780000,34.159656,0.000000,596.770000,0.520000,1.022000,0.039683,-0.123448
131.054,4.501561,50.093035,208.493000,,,107.110000,959.404600,14651.000000,,,0.940000,51.730000,-2.615000,-0.363932,0.631100,0.127551,45.000000,99775.551665,12.025552,33.040000,2896.425576,0.962000,2.853018,0.780000,34.156655,0.000000,597.500000,0.520000,0.305000,-0.401077,0.062564
131.154,4.501526,50.093022,208.505000,,,104.550000,960.857440,12114.513906,,,0.940000,51.750000,-29.395792,-0.656000,0.527934,0.096939,45.000000,99774.551365,12.024551,33.040000,2899.358828,0.998000,4.445000,0.780000,34.153654,0.000000,596.360000,0.520000,2.055000,-0.826247,0.318580
131.254,4.501492,50.093011,208.549000,,,101.280000,961.446040,10345.852978,,,0.940000,51.761160,-42.151949,-0.535000,0.501561,-0.053571,45.000000,99773.551065,12.023551,33.040000,2902.220972,0.999898,-3.801000,0.780000,34.150653,0.000000,586.064900,0.520000,0.052610,-0.782313,0.583292
131.354,4.501458,50.093000,208.569000,,,99.030000,962.859520,9527.000000,,,0.940000,51.770000,-50.702000,-0.673646,0.661240,-0.196429,45.000000,99772.550765,12.022551,33.040000,2905.011824,0.982195,-1.515000,0.780000,34.147652,0.000000,577.910000,0.520000,-1.110000,-0.676020,0.753000
131.454,4.501425,50.092990,208.584000,,,96.510000,964.145480,9564.000000,,,0.948553,51.764417,-37.121810,-0.791000,0.728898,-0.232143,45.000000,99771.550465,12.021550,33.040000,2907.723330,0.938000,-0.916772,0.787603,34.144651,0.000000,561.892971,0.522851,-0.336038,-0.827664,0.757430
131.554,4.501393,50.092981,208.556000,,,93.190000,965.912860,9934.000000,,,0.957557,51.760000,-24.572967,-0.754000,0.868517,-0.089286,45.000000,99770.550165,12.020550,33.040000,2910.361000,0.928000,-0.535000,0.795606,34.141650,0.000000,549.220000,0.525852,-0.526000,-0.865930,0.686567
131.654,4.501360,50.092973,208.528000,,,90.400000,967.913300,9775.788449,,,0.966561,51.710000,-17.311851,-0.959369,0.976040,0.137755,45.000000,99770.000000,12.020000,33.040000,2912.917535,0.953350,1.152008,0.803609,34.140000,0.000000,535.168140,0.528854,0.867000,-0.797902,0.585000
131.754,4.501329,50.092966,208.508000,,,87.560000,970.277820,9665.000000,,,0.975564,51.720000,-10.282904,-1.061000,1.002473,0.135204,45.014506,99771.450580,12.021451,33.038549,2915.395138,1.001000,1.419000,0.811613,34.135648,0.000000,524.060000,0.531855,0.185000,-0.789399,0.647000
131.854,4.501298,50.092960,208.526000,,,84.830000,972.541880,10046.146287,,,0.984568,51.710000,-4.522746,-1.016000,1.243770,-0.099490,45.024510,99772.450980,12.022451,33.037549,2917.793012,0.928724,0.661000,0.819616,34.132647,0.000000,513.588474,0.534856,-0.117000,-0.823413,0.527000
131.954,4.501268,50.092957,208.513000,,,81.750000,976.205320,10224.000000,,,0.993571,51.720000,0.393000,-1.393000,1.407953,-0.227041,45.034514,99773.451381,12.023451,33.036549,2920.114850,1.060000,5.119000,0.827619,34.129646,0.000000,505.320000,0.537857,2.316000,-0.809240,0.712252
132.054,4.501238,50.092954,208.485000,,,79.120000,979.504640,10088.000000,,,1.002575,51.750000,-13.109949,-1.354000,1.598926,-0.091837,45.044518,99774.451781,12.024452,33.035548,2922.348344,0.844000,0.622161,0.835622,34.126645,0.000000,496.175778,0.540858,-0.090000,-0.698696,0.855078
132.154,4.501208,50.092953,208.429000,,,76.820000,984.375340,10535.000000,,,1.011579,51.740000,-24.017171,-1.586000,1.687761,0.099490,45.054522,99775.452181,12.025452,33.034548,2924.519141,0.938000,-3.061000,0.843625,34.123643,0.000000,488.970000,0.543860,2.238000,-0.599490,0.926000
132.254,4.501180,50.092953,208.408000,,,74.890000,988.386780,10443.063064,,,1.020582,51.745595,-36.568800,-1.599972,1.538176,-0.007653,45.064526,99776.452581,12.026453,33.033547,2926.630824,0.662438,3.547000,0.851629,34.120642,0.000000,481.327230,0.546861,4.224000,-0.538549,0.864000
132.354,4.501152,50.092955,208.384000,,,73.020000,992.678880,10301.118530,,,1.030000,51.750000,-48.652199,-1.603000,1.853071,-0.137755,45.074530,99777.452981,12.027453,33.032547,2928.689257,0.511000,-0.346102,0.860000,34.117641,0.000000,475.310000,0.550000,0.045742,-0.511621,1.101000
132.454,4.501124,50.092959,208.328000,,,71.280000,998.646400,10120.283470,,,1.026183,51.730000,-58.858000,-1.796895,2.103390,0.056122,45.084534,99778.453381,12.028453,33.031547,2930.695624,0.790379,0.627000,0.857137,34.114640,0.000000,468.682206,0.549046,0.511523,-0.524376,0.886828
132.554,4.501099,50.092964,208.285000,,,69.320000,1004.608680,9944.540541,,,1.022182,51.740000,-59.638000,-1.763000,1.954518,0.209184,45.094538,99779.453782,12.029454,33.030546,2932.651747,0.838000,-4.995000,0.854136,34.111639,0.000000,463.470000,0.548045,-4.468000,-0.435091,0.603578
132.654,4.501074,50.092970,208.270000,,,68.210000,1010.045280,9856.000000,,,1.018180,51.728794,-51.872000,-1.993000,1.795065,0.390306,45.100000,99780.000000,12.030000,33.030000,2934.567598,1.088000,2.565000,0.851135,34.110000,0.000000,459.402366,0.547045,-1.151000,-0.286281,0.317147
132.754,4.501051,50.092978,208.268000,,,67.300000,1015.247980,10021.000000,,,1.014179,51.720000,-58.119420,-1.930036,1.841882,0.612245,45.100000,99782.908873,12.030000,33.025637,2936.448717,0.969660,2.188000,0.848134,34.110000,0.000000,456.210000,0.546045,-2.348000,-0.297619,0.139000
132.854,4.501029,50.092987,208.365000,,,66.110000,1021.109680,9835.153904,,,1.010178,51.725605,-62.386483,-1.979000,1.875431,0.214286,45.100000,99784.909473,12.030000,33.022636,2938.300870,1.029000,-3.011586,0.845134,34.110000,0.000000,459.612235,0.545045,0.588000,-0.426587,0.188000
132.954,4.501010,50.092997,208.491000,,,64.290000,1026.716700,9667.000000,,,1.006177,51.730000,-69.292732,-1.800000,1.724630,-0.260204,45.100000,99786.910073,12.030000,33.019635,2940.117359,0.940000,-1.629435,0.842133,34.110000,0.000000,462.280000,0.544044,-4.034986,-0.248016,0.041622
133.054,4.500992,50.093009,208.544000,,,64.360000,1031.954780,9940.130533,,,1.002176,51.735608,-73.135000,-2.063000,1.701922,-0.081633,45.100000,99788.910673,12.030000,33.016634,2941.911574,1.292000,-1.066020,0.839132,34.110000,0.000000,468.224272,0.543044,-6.676000,0.069444,-0.128553
133.154,4.500975,50.093021,208.612000,,,64.780000,1037.407360,10227.000000,,,0.998174,51.740000,-57.821000,-1.802000,1.793293,-0.066327,45.100000,99790.911273,12.030000,33.013633,2943.701625,1.033903,-0.872000,0.836131,34.110000,0.000000,472.880000,0.542044,1.051000,-0.085034,-0.252687
133.254,4.500961,50.093035,208.691000,,,63.760000,1043.146360,9991.424609,,,0.994173,51.717549,-68.204000,-1.927000,1.851342,-0.308673,45.100000,99792.911874,12.030000,33.010632,2945.489259,1.172000,-0.271000,0.833130,34.110000,0.000000,481.372176,0.541043,-1.084526,0.005669,-0.313000
133.354,4.500949,50.093049,208.707000,,,64.820000,1049.146040,9779.741935,,,0.990000,51.700000,-56.303872,-1.849245,1.808247,-0.344388,45.100000,99794.912474,12.030000,33.007631,2947.278926,0.936000,2.379000,0.830000,34.110000,0.000000,488.010000,0.540000,-2.076000,0.194161,-0.165917
133.454,4.500938,50.093065,208.717000,,,65.130000,1054.424300,9456.000000,,,1.002445,51.716845,-51.521000,-1.872000,1.752226,-0.158163,45.100000,99796.913074,12.030000,33.004630,2949.080379,1.007000,0.888000,0.840530,34.110000,0.000000,491.934885,0.545744,1.010000,0.072279,-0.079157
133.554,4.500930,50.093080,208.667000,,,65.330000,1060.022560,9627.275319,,,1.015449,51.730000,-49.527000,-1.769000,1.788785,0.178571,45.100000,99798.913674,12.030000,33.001629,2950.891167,1.049730,4.011000,0.851533,34.110000,0.000000,495.000000,0.551746,0.218542,0.029762,-0.046000
133.654,4.500925,50.093097,208.681000,,,65.340000,1065.493760,9736.264815,,,1.028453,51.701911,-57.522578,-1.817071,1.867080,0.221939,45.100000,99800.000000,12.030000,33.000000,2952.702796,1.074000,0.334322,0.862537,34.110000,0.000000,499.600985,0.557747,-1.447000,-0.147392,-0.146011
133.754,4.500922,50.093112,208.697000,,,64.290000,1071.574760,9873.000000,,,1.041456,51.680000,-65.061996,-1.836000,1.815595,0.204082,45.100000,99801.457437,12.028543,33.000000,2954.503921,0.872000,-2.774000,0.873540,34.108543,0.000000,503.190000,0.563749,0.658000,-0.165816,-0.186270
133.854,4.500922,50.093129,208.732000,,,64.170000,1076.910880,9749.000000,,,1.054460,51.690000,-67.032000,-1.717891,1.672380,0.239796,45.100000,99802.457737,12.027542,33.000000,2956.291659,1.102000,-1.116009,0.884543,34.107542,0.000000,507.882700,0.569751,-1.908000,0.032596,-0.288504
133.954,4.500924,50.093145,208.807000,,,64.520000,1082.110960,9851.000000,,,1.067464,51.680000,-52.668359,-1.605000,1.719014,0.035714,45.100000,99803.458037,12.026542,33.000000,2958.081232,1.028411,1.970068,0.895547,34.106542,0.000000,511.540000,0.575753,1.652000,0.155896,-0.352757
134.054,4.500928,50.093161,208.877000,,,65.270000,1087.682130,9753.000000,,,1.080468,51.668754,-44.114000,-1.715000,1.729781,-0.155612,45.100000,99804.458338,12.025542,33.000000,2959.883893,1.128000,3.621000,0.906550,34.105542,0.000000,515.093617,0.581755,-0.777000,0.172902,-0.386000
134.154,4.500935,50.093178,208.931000,,,65.740000,1092.825130,9918.000000,,,1.093472,51.660000,-49.671000,-1.677933,1.646389,-0.015306,45.100000,99805.458638,12.024541,33.000000,2961.702217,0.933000,1.354000,0.917553,34.104541,0.000000,517.860000,0.587756,0.326560,0.158730,-0.285000
134.254,4.500943,50.093193,208.961000,,,66.390000,1097.806870,9836.000000,,,1.106476,51.631861,-44.178000,-1.668557,1.663318,0.145408,45.100000,99806.458938,12.023541,33.000000,2963.538083,1.025064,2.376294,0.928557,34.103541,0.000000,520.161776,0.593758,1.132000,0.256519,-0.386000
134.354,4.500955,50.093209,209.049000,,,67.550000,1102.953830,9954.000000,,,1.120000,51.610000,-44.488000,-1.627000,1.671421,-0.382653,45.100000,99807.459238,12.022541,33.000000,2965.399358,1.077000,3.849000,0.940000,34.102541,0.000000,521.950000,0.600000,-0.261000,0.361395,-0.313000
134.454,4.500968,50.093224,209.102000,,,68.940000,1107.810130,9877.000000,,,1.107516,51.570000,-38.072000,-1.727000,1.674762,-0.492347,45.100000,99808.459538,12.021540,33.000000,2967.290379,0.916000,0.615000,0.929437,34.101540,0.000000,523.019700,0.594238,1.918000,0.182823,-0.471000
134.554,4.500983,50.093238,209.017000,,,68.840000,1112.774990,9964.000000,,,1.094512,51.580000,-33.505000,-1.651000,1.747085,0.160714,45.100000,99809.459838,12.020540,33.000000,2969.201266,0.924000,3.245000,0.918434,34.100540,0.000000,523.850000,0.588236,-0.250000,0.046769,-0.455000
134.654,4.501001,50.093251,209.050000,,,69.270000,1118.070290,10096.246060,,,1.081508,51.560000,-40.116840,-1.800000,1.692530,0.193878,45.100000,99810.000000,12.020000,33.000000,2971.121599,0.952160,1.776200,0.907430,34.100000,0.000000,524.514672,0.582235,-1.184000,0.161565,-0.309000
134.754,4.501021,50.093263,209.048000,,,69.980000,1122.653060,10251.641140,,,1.068505,51.570000,-47.343808,-1.751247,1.734741,0.012755,45.100000,99808.539562,12.021460,33.000000,2973.054734,0.970000,0.113166,0.896427,34.095619,0.000000,525.030000,0.576233,0.898000,0.138889,-0.323000
134.854,4.501042,50.093274,209.074000,,,70.250000,1128.092000,10394.064468,,,1.055501,51.560000,-50.593000,-1.730000,1.778398,-0.204082,45.100000,99807.539262,12.022461,33.000000,2975.003635,0.748000,-0.728560,0.885424,34.092618,0.000000,526.614227,0.570231,-0.166000,0.269274,-0.252000
134.954,4.501065,50.093285,209.084000,,,71.880000,1132.887490,10544.042761,,,1.042497,51.570000,-50.333000,-1.782000,1.688486,-0.247449,45.100000,99806.538962,12.023461,33.000000,2976.979471,0.604000,-1.414000,0.874420,34.089617,0.000000,527.840000,0.564229,0.650000,0.405329,-0.298128
135.054,4.501090,50.093294,209.018000,,,73.110000,1137.588650,10654.876877,,,1.029493,51.581280,-51.564000,-1.592000,1.744863,0.181122,45.100000,99805.538662,12.024461,33.000000,2978.992872,0.770043,1.003000,0.863417,34.086616,0.000000,530.191880,0.558227,-1.050000,0.405329,-0.333000
135.154,4.501117,50.093301,209.023000,,,74.740000,1142.536120,10752.768190,,,1.016489,51.590000,-41.455000,-1.630466,1.700650,0.260204,45.100000,99804.538362,12.025462,33.000000,2981.042448,0.879422,-0.298000,0.852414,34.083615,0.000000,532.010000,0.552226,0.519354,0.396825,-0.202000
135.254,4.501144,50.093308,209.033000,,,75.910000,1146.787700,10833.000000,,,1.003485,51.606928,-36.076000,-1.652000,1.561684,-0.081633,45.100000,99803.538061,12.026462,33.000000,2983.135627,1.015407,1.512000,0.841410,34.080614,0.000000,534.515413,0.546224,2.073000,0.362812,-0.422000
135.354,4.501173,50.093314,209.064000,,,77.300000,1150.853280,11014.594595,,,0.990000,51.620000,-41.447000,-1.667686,1.478278,-0.188776,45.100000,99802.537761,12.027462,33.000000,2985.261933,1.050176,0.934000,0.830000,34.077613,0.000000,536.450000,0.540000,-0.076000,0.338719,-0.324000
135.454,4.501202,50.093319,209.016000,,,78.300000,1154.519090,11195.444111,,,0.990000,51.630000,-38.625176,-1.477010,1.387706,-0.119898,45.100000,99801.537461,12.028463,33.000000,2987.420548,1.140000,0.565377,0.830000,34.074612,0.000000,539.211786,0.540000,2.426000,0.301871,-0.385000
135.554,4.501233,50.093323,209.031000,,,79.430000,1158.018290,11289.000000,,,0.990000,51.610000,-28.427246,-1.394624,1.144795,-0.369898,45.100000,99800.537161,12.029463,33.000000,2989.610899,1.031000,1.309458,0.830000,34.071611,0.000000,541.340000,0.540000,1.930000,0.388322,-0.374568
135.654,4.501264,50.093325,208.952000,,,81.040000,1160.345810,11358.600899,,,0.990000,51.587400,-20.400650,-1.181932,0.934937,-0.178571,45.100000,99800.000000,12.030000,33.000000,2991.839122,1.120000,2.490984,0.830000,34.070000,0.000000,544.080250,0.540000,1.127000,0.449263,-0.540000
135.754,4.501296,50.093328,208.853000,,,82.600000,1162.682350,11475.765190,,,0.990000,51.570000,-17.421121,-1.051454,0.828660,0.219388,45.100000,99801.463439,12.030000,32.997073,2994.107871,1.046000,4.309000,0.830000,34.067073,0.000000,546.190000,0.540000,3.579000,0.436508,-0.320000
135.854,4.501328,50.093329,208.818000,,,84.120000,1164.401620,11658.992498,,,0.990000,51.560000,-16.633000,-0.928965,0.600026,0.158163,45.100000,99802.463739,12.030000,32.995073,2996.424152,0.858000,3.576360,0.830000,34.065073,0.000000,548.790300,0.540000,3.437000,0.359977,-0.556000
135.954,4.501361,50.093331,208.761000,,,85.140000,1165.566060,11790.838710,,,0.990000,51.580000,-18.025000,-0.757971,0.379713,0.227041,45.100000,99803.464039,12.030000,32.993072,2998.773824,1.174000,2.194168,0.830000,34.063072,0.000000,550.790000,0.540000,0.975000,0.391156,-0.154000
136.054,4.501395,50.093332,208.746000,,,86.880000,1166.204650,11951.675919,,,0.990000,51.596973,-7.960589,-0.569425,0.199731,0.275510,45.100000,99804.464339,12.030000,32.991071,3001.162979,0.891681,1.075000,0.830000,34.061071,0.000000,552.747609,0.540000,0.510033,0.469104,-0.858803
136.154,4.501430,50.093333,208.758000,,,88.450000,1166.495470,12102.519128,,,0.990000,51.610000,-3.120037,-0.359657,0.054073,0.145408,45.100000,99805.464639,12.030000,32.989071,3003.594699,0.735000,3.085000,0.830000,34.059071,0.000000,554.250000,0.540000,-1.539000,0.423753,-1.099000
136.254,4.501465,50.093335,208.782000,,,89.870000,1166.451800,12264.879968,,,0.990000,51.620000,-0.110523,-0.164993,-0.098155,-0.015306,45.100000,99806.464939,12.030000,32.987070,3006.068763,1.200000,0.792580,0.830000,34.057070,0.000000,556.542300,0.540000,-1.447647,0.371315,-0.361000
136.354,4.501500,50.093336,208.812000,,,91.070000,1166.053920,12435.072768,,,0.990000,51.520000,3.196789,0.006653,-0.243523,-0.038265,45.100000,99807.465240,12.030000,32.985070,3008.580802,0.974000,1.047000,0.830000,34.055070,0.000000,558.300000,0.540000,-0.264000,0.341553,-0.550000
136.454,4.501536,50.093338,208.812000,,,92.280000,1165.370750,12601.268567,,,0.991933,51.525663,6.864732,0.161220,-0.511321,0.063776,45.100000,99808.465540,12.030000,32.983069,3011.123959,1.046924,1.016088,0.831933,34.053069,0.000000,560.808634,0.540966,0.161000,0.316043,-0.348000
136.554,4.501572,50.093341,208.851000,,,93.300000,1163.813820,12767.470368,,,0.993934,51.530000,12.278388,0.338316,-0.716636,-0.002551,45.100000,99809.465840,12.030000,32.981068,3013.702017,1.087508,0.870000,0.833934,34.051068,0.000000,562.730000,0.541967,-1.270000,0.274943,-0.258000
136.654,4.501609,50.093344,208.867000,,,94.220000,1162.265490,12931.034507,,,0.995934,51.546995,17.231241,0.554573,-0.840518,0.048469,45.100000,99810.000000,12.030000,32.980000,3016.304564,1.039803,1.472542,0.835934,34.050000,0.000000,565.160285,0.542967,0.551354,0.228175,-0.364000
136.754,4.501645,50.093348,208.889000,,,94.910000,1160.207330,13069.627155,,,0.997935,51.560000,23.269000,0.731151,-0.882695,0.170918,45.100000,99810.000000,12.030000,32.982933,3018.929257,0.979000,1.805000,0.837935,34.047067,0.000000,567.020000,0.543968,-0.093153,0.175737,-0.313071
136.854,4.501682,50.093353,208.941000,,,95.460000,1158.505560,13184.619655,,,0.999936,51.571336,22.147280,0.899000,-1.028580,0.056122,45.100000,99810.000000,12.030000,32.984934,3021.568103,1.057000,1.042000,0.839936,34.045066,0.000000,569.003742,0.544968,0.065000,-0.049603,-0.277000
136.954,4.501717,50.093359,208.994000,,,94.560000,1155.851230,13237.000000,,,1.001937,51.580000,19.329000,0.877000,-1.090491,-0.051020,45.100000,99810.000000,12.030000,32.986935,3024.201711,0.947979,0.307000,0.841937,34.043065,0.000000,570.520000,0.545968,-0.494000,-0.340136,-0.293000
137.054,4.501752,50.093366,209.037000,,,93.060000,1153.843310,10985.564141,,,1.003938,51.597019,36.404710,1.028000,-0.605854,0.020408,45.100000,99810.000000,12.030000,32.988936,3026.807494,0.888000,1.871687,0.843938,34.041064,0.000000,571.830000,0.546969,1.793000,-0.602324,0.213782
137.154,4.501785,50.093373,209.079000,,,90.310000,1153.219230,9203.000000,,,1.005938,51.610000,50.040000,0.822603,-0.516695,-0.015306,45.100000,99810.000000,12.030000,32.990936,3029.346515,1.018288,2.082491,0.845938,34.039064,0.000000,564.540000,0.547969,-1.228000,-0.892857,0.604720
137.254,4.501816,50.093380,209.141000,,,86.760000,1151.530290,9546.000000,,,1.007939,51.600000,37.575466,0.735000,-0.787963,-0.142857,45.100000,99810.000000,12.030000,32.992937,3031.808481,1.080000,1.774100,0.847939,34.037063,0.000000,549.194800,0.548970,-0.536387,-0.868764,0.810000
